被冤枉简直让人火大！,愤怒
惊人发现让人惊讶不已！,惊讶
为高空场景感到害怕。,恐惧
为希望落空感到悲哀。,悲伤
独自夜行令人不安。,恐惧
朋友来访真是令人愉快！,喜悦
为亲人离开感到悲哀。,悲伤
重逢时刻让我充满期待。,期待
想到关系结束，心里很难过。,悲伤
面对难闻气味很反感。,厌恶
为看到离别感到悲哀。,悲伤
被无视令人气愤！,愤怒
为被威胁感到害怕。,恐惧
难闻气味让我很反感。,厌恶
生日到来让我充满期待。,期待
因为意外帮助感到惊讶。,惊讶
因为生病住院而悲伤。,悲伤
没想到突发事件，太意外了。,惊讶
面对回忆往事感到难过。,悲伤
面对肮脏环境很反感。,厌恶
偶然发现让人惊讶不已！,惊讶
为分离时刻感到悲哀。,悲伤
被拒绝让我感到伤心。,悲伤
面对恶劣习惯很反感。,厌恶
对浪费行为感到厌恶。,厌恶
湖边散步让人放松。,平静
为湖边散步感到平静。,平静
收到祝福真是令人愉快！,喜悦
资源被抢简直让人火大！,愤怒
失去朋友让我感到伤心。,悲伤
不公现象令人作呕。,厌恶
重逢时刻让人期待。,期待
盼望着比赛结果。,期待
失去控制让我感到害怕。,恐惧
看到完成目标，心情特别好！,喜悦
恶劣习惯让我很反感。,厌恶
为高空场景感到害怕。,恐惧
为公开演讲感到害怕。,恐惧
希望落空让人心情沉重。,悲伤
盼望着节日来临。,期待
面对被人欺骗很恼火。,愤怒
被背叛让我很生气！,愤怒
面对冥想时刻很平静。,平静
帮助他人让人心情愉悦。,喜悦
面对突然出现很吃惊。,惊讶
因为回忆往事而悲伤。,悲伤
紧急情况让人心惊胆战。,恐惧
因为恐怖故事而害怕。,恐惧
恶意竞争简直让人火大！,愤怒
想到关系结束，心里很难过。,悲伤
整理房间让我心情平和。,平静
经济危机让我感到害怕。,恐惧
吃到美食真是令人愉快！,喜悦
为回忆往事感到悲哀。,悲伤
虚伪行为令人作呕。,厌恶
为突发事件感到惊奇。,惊讶
项目完成让我心情大好。,喜悦
节日来临令人向往。,期待
面对被欺负很恼火。,愤怒
面对污染排放很反感。,厌恶
不守信用令人气愤！,愤怒
独处时间让人放松。,平静
不公现象让我很反感。,厌恶
看到吃到美食，心情特别好！,喜悦
宠物离开带来了伤痛。,悲伤
因为神奇经历感到惊讶。,惊讶
等待重要会面的到来。,期待
讨厌恶劣品质的感觉。,厌恶
危险情况让人心惊胆战。,恐惧
面对公开演讲感到恐惧。,恐惧
实现梦想让我心情大好。,喜悦
想到恐怖故事就恐惧。,恐惧
浪费行为让我很反感。,厌恶
面对失去朋友感到难过。,悲伤
生日到来让我充满期待。,期待
不守信用让我很生气！,愤怒
为故意刁难感到愤怒。,愤怒
面对被无视很恼火。,愤怒
面对潜在危险感到恐惧。,恐惧
盼望着比赛结果。,期待
奇妙巧合完全出乎意料。,惊讶
面对欺骗行为很反感。,厌恶
对欺骗行为感到厌恶。,厌恶
突然出现让人惊讶不已！,惊讶
想到恐怖故事就恐惧。,恐惧
奇妙巧合让我大吃一惊！,惊讶
对被冤枉感到愤怒。,愤怒
因为被辱骂而愤怒。,愤怒
想到被人误解，心里很难过。,悲伤
面对关系结束感到难过。,悲伤
不公现象让我很反感。,厌恶
因为宠物离开而悲伤。,悲伤
面对梦想破灭感到难过。,悲伤
被威胁让我感到害怕。,恐惧
面对喝茶时光很平静。,平静
比赛开始令人向往。,期待
为被欺负感到愤怒。,愤怒
午后阳光让人放松。,平静
被刁难简直让人火大！,愤怒
惊人事实太让人意外了！,惊讶
对被辱骂感到愤怒。,愤怒
对承诺未兑现感到愤怒。,愤怒
没想到突发状况，太意外了。,惊讶
对被背叛感到愤怒。,愤怒
遇到完成目标真幸运！,喜悦
面对意外帮助很吃惊。,惊讶
对肮脏环境感到厌恶。,厌恶
盼望着重要活动。,期待
奇妙巧合让人惊讶不已！,惊讶
偶然发现太让人意外了！,惊讶
没想到突发事件，太意外了。,惊讶
为解决问题感到开心。,喜悦
想到公开演讲就恐惧。,恐惧
很期待约会见面的到来。,期待
盼望着重要会面。,期待
讨厌腐败行为的感觉。,厌恶
面对被轻视很恼火。,愤怒
讨厌恶劣态度的感觉。,厌恶
音乐陪伴带来宁静。,平静
对腐败行为感到厌恶。,厌恶
恶劣品质让人恶心。,厌恶
面对突发疾病感到恐惧。,恐惧
为意想不到感到惊奇。,惊讶
虚假宣传令人作呕。,厌恶
因为惊人变化感到惊讶。,惊讶
婚礼举行令人向往。,期待
因为考试通过感到高兴。,喜悦
重大决定让人心惊胆战。,恐惧
很期待重要活动的到来。,期待
学到新技能让我心情大好。,喜悦
因为吃到美食感到高兴。,喜悦
不文明行为让人恶心。,厌恶
为被插队感到愤怒。,愤怒
没想到惊人发现，太意外了。,惊讶
因为无理要求而愤怒。,愤怒
看到进步让人心情愉悦。,喜悦
因为被辱骂而愤怒。,愤怒
对被冤枉感到愤怒。,愤怒
欺骗行为让人不舒服。,厌恶
不公现象让我很反感。,厌恶
实现梦想让我开心极了。,喜悦
遇到获得成功真幸运！,喜悦
为看到不幸感到悲哀。,悲伤
盼望着产品发布。,期待
节日来临让人期待。,期待
等待重要会面的到来。,期待
面对分离时刻感到难过。,悲伤
因为被欺负而愤怒。,愤怒
在整理房间中感到平静。,平静
为浪费行为感到厌恶。,厌恶
面对回忆往事感到难过。,悲伤
为紧急情况感到害怕。,恐惧
突然消息让人惊讶不已！,惊讶
看到不幸让人心情沉重。,悲伤
失去朋友让我感到伤心。,悲伤
面对观察自然很平静。,平静
面对紧急情况感到恐惧。,恐惧
因为恐怖电影而害怕。,恐惧
为星空夜晚感到平静。,平静
为恶劣环境感到厌恶。,厌恶
讨厌污染现象的感觉。,厌恶
为照顾植物感到平静。,平静
为电影上映做准备很期待。,期待
面对画画时间很平静。,平静
对搬迁新居满怀期待。,期待
因为遭遇挫折而悲伤。,悲伤
面对肮脏环境很反感。,厌恶
重要会面令人向往。,期待
因为买到喜欢的东西感到高兴。,喜悦
星空夜晚让人放松。,平静
虚假宣传让人恶心。,厌恶
面对安静阅读很平静。,平静
为喝茶时光感到平静。,平静
因为项目完成感到高兴。,喜悦
面对雨天窗前很平静。,平静
讨厌浪费行为的感觉。,厌恶
高空场景很恐怖。,恐惧
考试通过让我心情大好。,喜悦
面对恶意竞争很恼火。,愤怒
因为梦想破灭而悲伤。,悲伤
对被刁难感到愤怒。,愤怒
为完成目标感到开心。,喜悦
朋友来访让我开心极了。,喜悦
吃到美食让我开心极了。,喜悦
面对偶遇故人很吃惊。,惊讶
面对难闻气味很反感。,厌恶
生病住院让人心情沉重。,悲伤
为感到孤独感到悲哀。,悲伤
等待电影上映的到来。,期待
偶然发现让人惊讶不已！,惊讶
突发状况太让人意外了！,惊讶
面对潜在危险感到恐惧。,恐惧
遇到朋友来访真幸运！,喜悦
考试通过让人心情愉悦。,喜悦
成绩公布让人期待。,期待
巨大压力很恐怖。,恐惧
被轻视简直让人火大！,愤怒
惊人结果让人惊讶不已！,惊讶
污染现象让人恶心。,厌恶
回忆往事带来了伤痛。,悲伤
重要会面令人向往。,期待
星空夜晚让我心情平和。,平静
被刁难简直让人火大！,愤怒
面对被无视很恼火。,愤怒
整理房间带来宁静。,平静
恶劣态度让我很反感。,厌恶
没想到惊人发现，太意外了。,惊讶
享受音乐陪伴的宁静。,平静
因为朋友来访感到高兴。,喜悦
被威胁很恐怖。,恐惧
奇妙巧合完全出乎意料。,惊讶
想到经济危机就恐惧。,恐惧
为失去朋友感到悲哀。,悲伤
面对被人误解感到难过。,悲伤
因为实现梦想感到高兴。,喜悦
因为故意刁难而愤怒。,愤怒
失去朋友让我感到伤心。,悲伤
因为惊人表现感到惊讶。,惊讶
为不守信用感到愤怒。,愤怒
遇到家人团聚真幸运！,喜悦
面对错过重要时刻感到难过。,悲伤
紧急情况让我感到害怕。,恐惧
关系结束让我感到伤心。,悲伤
因为梦想破灭而悲伤。,悲伤
享受读书时刻的宁静。,平静
欺骗手段让人恶心。,厌恶
欺骗手段让人不舒服。,厌恶
巧合事件让我大吃一惊！,惊讶
在音乐陪伴中感到平静。,平静
恶劣习惯让人恶心。,厌恶
面对黑暗环境感到恐惧。,恐惧
看到朋友来访，心情特别好！,喜悦
因为宠物离开而悲伤。,悲伤
面对故意刁难很恼火。,愤怒
对不公平待遇感到愤怒。,愤怒
因为失去朋友而悲伤。,悲伤
在午后阳光中感到平静。,平静
突发事件太让人意外了！,惊讶
为失去朋友感到悲哀。,悲伤
遇到获得成功真幸运！,喜悦
没想到神奇经历，太意外了。,惊讶
潜在危险让人心惊胆战。,恐惧
新工作让我充满期待。,期待
电影上映令人向往。,期待
听到坏消息带来了伤痛。,悲伤
恶意竞争让人无法忍受！,愤怒
因为突然出现感到惊讶。,惊讶
神奇经历太让人意外了！,惊讶
享受整理房间的宁静。,平静
污染现象让人不舒服。,厌恶
惊人结果完全出乎意料。,惊讶
很期待新工作的到来。,期待
在独处时间中感到平静。,平静
讨厌虚假宣传的感觉。,厌恶
为被人误解感到悲哀。,悲伤
为清晨时光感到平静。,平静
欣赏艺术带来宁静。,平静
生病住院带来了伤痛。,悲伤
听到坏消息让我感到伤心。,悲伤
恐怖故事让我感到害怕。,恐惧
梦想破灭让人心情沉重。,悲伤
对即将旅行满怀期待。,期待
因为涨工资感到高兴。,喜悦
面对突发事件很吃惊。,惊讶
对不文明行为感到厌恶。,厌恶
浪费行为让人不舒服。,厌恶
高空场景很恐怖。,恐惧
为涨工资感到开心。,喜悦
为危险情况感到害怕。,恐惧
粗鲁态度让人不舒服。,厌恶
面对惊人表现很吃惊。,惊讶
肮脏场所让我很反感。,厌恶
为被刁难感到愤怒。,愤怒
盼望着重要活动。,期待
重要活动令人向往。,期待
讨厌欺骗手段的感觉。,厌恶
为恐怖故事感到害怕。,恐惧
突发疾病让人心惊胆战。,恐惧
面对被威胁感到恐惧。,恐惧
整理房间让我心情平和。,平静
为特殊日子做准备很期待。,期待
为浪费行为感到厌恶。,厌恶
为自然风景感到平静。,平静
对糟糕食物感到厌恶。,厌恶
被人误解让我感到伤心。,悲伤
看到实现梦想，心情特别好！,喜悦
安静阅读让人心静。,平静
为看到美景感到开心。,喜悦
冥想时刻让人心静。,平静
画画时间让人心静。,平静
遇到吃到美食真幸运！,喜悦
安静阅读让人放松。,平静
被嘲笑简直让人火大！,愤怒
欣赏艺术让人放松。,平静
关系结束让人心情沉重。,悲伤
安静阅读让我心情平和。,平静
巧合事件完全出乎意料。,惊讶
在独处时间中感到平静。,平静
因为被轻视而愤怒。,愤怒
高空场景很恐怖。,恐惧
看到项目完成，心情特别好！,喜悦
肮脏环境让我很反感。,厌恶
没想到惊人发现，太意外了。,惊讶
享受画画时间的宁静。,平静
面对欺骗手段很反感。,厌恶
欣赏艺术让我心情平和。,平静
看到解决问题，心情特别好！,喜悦
被拒绝让我想哭。,悲伤
为遇到不公感到愤怒。,愤怒
等待重要活动的到来。,期待
画画时间让我心情平和。,平静
看到离别让我感到伤心。,悲伤
未知结果令人不安。,恐惧
讨厌污染现象的感觉。,厌恶
因为梦想破灭而悲伤。,悲伤
讨厌糟糕食物的感觉。,厌恶
产品发布令人向往。,期待
意外相遇让我大吃一惊！,惊讶
被拒绝让人心情沉重。,悲伤
恶劣习惯让人恶心。,厌恶
重大决定让人心惊胆战。,恐惧
面对突发状况很吃惊。,惊讶
盼望着电影上映。,期待
在读书时刻中感到平静。,平静
亲人离开让我想哭。,悲伤
很期待重要会面的到来。,期待
为虚伪行为感到厌恶。,厌恶
错过重要时刻让我感到伤心。,悲伤
错过重要时刻带来了伤痛。,悲伤
没想到巧合事件，太意外了。,惊讶
对被诬陷感到愤怒。,愤怒
想到失败经历，心里很难过。,悲伤
因为巨大压力而害怕。,恐惧
想到被人误解，心里很难过。,悲伤
考试通过让人心情愉悦。,喜悦
遇到不公让人无法忍受！,愤怒
帮助他人让我开心极了。,喜悦
巨大压力很恐怖。,恐惧
为被辱骂感到愤怒。,愤怒
吃到美食让我开心极了。,喜悦
对被嘲笑感到愤怒。,愤怒
恐怖故事让人心惊胆战。,恐惧
面对欣赏艺术很平静。,平静
很期待生日到来的到来。,期待
写作过程带来宁静。,平静
重大决定很恐怖。,恐惧
面对恶劣品质很反感。,厌恶
遇到听到好消息真幸运！,喜悦
突发灾难令人不安。,恐惧
突发事件完全出乎意料。,惊讶
不公平待遇让我很生气！,愤怒
为被人误解感到悲哀。,悲伤
在照顾植物中感到平静。,平静
节日来临让人期待。,期待
独自夜行令人不安。,恐惧
面对偶遇故人很吃惊。,惊讶
想到看到离别，心里很难过。,悲伤
意想不到完全出乎意料。,惊讶
对搬迁新居满怀期待。,期待
虚伪行为让人不舒服。,厌恶
不文明行为让人恶心。,厌恶
观察自然让人放松。,平静
不道德行为令人作呕。,厌恶
惊人结果让人惊讶不已！,惊讶
面对被插队很恼火。,愤怒
因为收到礼物感到高兴。,喜悦
被威胁让我感到害怕。,恐惧
为恶劣品质感到厌恶。,厌恶
婚礼举行让我充满期待。,期待
看到吃到美食，心情特别好！,喜悦
新工作让人期待。,期待
失去朋友让我感到伤心。,悲伤
盼望着即将旅行。,期待
收到礼物让我心情大好。,喜悦
为巨大压力感到害怕。,恐惧
为安静阅读感到平静。,平静
想到黑暗环境就恐惧。,恐惧
很期待比赛结果的到来。,期待
污染现象令人作呕。,厌恶
面对感到孤独感到难过。,悲伤
买到喜欢的东西让我心情大好。,喜悦
整理房间让人放松。,平静
为观察自然感到平静。,平静
生病住院带来了伤痛。,悲伤
不公现象让人不舒服。,厌恶
因为亲人离开而悲伤。,悲伤
没想到神奇经历，太意外了。,惊讶
被刁难让我很生气！,愤怒
对成绩公布满怀期待。,期待
对污染现象感到厌恶。,厌恶
照顾植物带来宁静。,平静
惊人发现太让人意外了！,惊讶
为产品发布做准备很期待。,期待
产品发布令人向往。,期待
因为见到老朋友感到高兴。,喜悦
面对突发状况很吃惊。,惊讶
为欺骗行为感到厌恶。,厌恶
面对惊人变化很吃惊。,惊讶
看到苦难让我想哭。,悲伤
面对不公现象很反感。,厌恶
遇到不公让人无法忍受！,愤怒
想到突发灾难就恐惧。,恐惧
因为遭遇挫折而悲伤。,悲伤
故意刁难简直让人火大！,愤怒
巨大压力令人不安。,恐惧
收到礼物让我开心极了。,喜悦
见到老朋友让我心情大好。,喜悦
恶劣习惯让人不舒服。,厌恶
清晨时光让我心情平和。,平静
突发状况让我大吃一惊！,惊讶
被欺负简直让人火大！,愤怒
面对黑暗环境感到恐惧。,恐惧
对粗鲁态度感到厌恶。,厌恶
面对被诬陷很恼火。,愤怒
失去朋友带来了伤痛。,悲伤
浪费行为令人作呕。,厌恶
为完成目标感到开心。,喜悦
对虚伪行为感到厌恶。,厌恶
为肮脏环境感到厌恶。,厌恶
高空场景令人不安。,恐惧
讨厌恶劣品质的感觉。,厌恶
因为惊人变化感到惊讶。,惊讶
亲人离开让人心情沉重。,悲伤
面对未知结果感到恐惧。,恐惧
惊人结果让我大吃一惊！,惊讶
面对自然风景很平静。,平静
面对独处时间很平静。,平静
突发疾病令人不安。,恐惧
肮脏场所令人作呕。,厌恶
为突然消息感到惊奇。,惊讶
神奇经历让我大吃一惊！,惊讶
没想到惊人事实，太意外了。,惊讶
被刁难简直让人火大！,愤怒
没想到惊人表现，太意外了。,惊讶
看到收到祝福，心情特别好！,喜悦
巧合事件完全出乎意料。,惊讶
污染排放让我很反感。,厌恶
孩子出生让人期待。,期待
对资源被抢感到愤怒。,愤怒
盼望着新开始。,期待
为成绩公布做准备很期待。,期待
被嘲笑令人气愤！,愤怒
对腐败行为感到厌恶。,厌恶
恐怖电影让人心惊胆战。,恐惧
面对恶意竞争很恼火。,愤怒
面对突然转变很吃惊。,惊讶
清晨时光带来宁静。,平静
观察自然带来宁静。,平静
对不文明行为感到厌恶。,厌恶
因为被冤枉而愤怒。,愤怒
不文明行为让我很反感。,厌恶
因为突然出现感到惊讶。,惊讶
面对公开演讲感到恐惧。,恐惧
偶遇故人让人惊讶不已！,惊讶
惊人变化太让人意外了！,惊讶
看到收到礼物，心情特别好！,喜悦
因为得到认可感到高兴。,喜悦
遇到不公让人无法忍受！,愤怒
突发事件太让人意外了！,惊讶
独处时间让人心静。,平静
遇到帮助他人真幸运！,喜悦
音乐陪伴让人放松。,平静
为看到美景感到开心。,喜悦
讨厌糟糕食物的感觉。,厌恶
想到公开演讲就恐惧。,恐惧
面对被诬陷很恼火。,愤怒
考试通过真是令人愉快！,喜悦
看到收到祝福，心情特别好！,喜悦
面对黑暗环境感到恐惧。,恐惧
因为见到老朋友感到高兴。,喜悦
为解决问题感到开心。,喜悦
资源被抢简直让人火大！,愤怒
为约会见面做准备很期待。,期待
照顾植物带来宁静。,平静
对虚假宣传感到厌恶。,厌恶
在独处时间中感到平静。,平静
错过重要时刻让我感到伤心。,悲伤
因为被冤枉而愤怒。,愤怒
遇到涨工资真幸运！,喜悦
对被欺负感到愤怒。,愤怒
为糟糕食物感到厌恶。,厌恶
在瑜伽练习中感到平静。,平静
面对恶劣品质很反感。,厌恶
恶劣态度让人恶心。,厌恶
为瑜伽练习感到平静。,平静
没想到意外帮助，太意外了。,惊讶
很期待重要会面的到来。,期待
为画画时间感到平静。,平静
讨厌恶劣习惯的感觉。,厌恶
孩子出生令人向往。,期待
失去朋友让人心情沉重。,悲伤
盼望着节日来临。,期待
梦想破灭让我想哭。,悲伤
想到失败经历，心里很难过。,悲伤
为高空场景感到害怕。,恐惧
自然风景带来宁静。,平静
没想到意外收获，太意外了。,惊讶
等待项目启动的到来。,期待
被辱骂让我很生气！,愤怒
为获得成功感到开心。,喜悦
为不守信用感到愤怒。,愤怒
肮脏场所让人不舒服。,厌恶
因为看到离别而悲伤。,悲伤
写作过程让人放松。,平静
为惊人发现感到惊奇。,惊讶
听到坏消息让我感到伤心。,悲伤
因为不守信用而愤怒。,愤怒
肮脏环境令人作呕。,厌恶
为电影上映做准备很期待。,期待
家人团聚让我心情大好。,喜悦
被利用让人无法忍受！,愤怒
没想到意想不到，太意外了。,惊讶
高空场景很恐怖。,恐惧
为经济危机感到害怕。,恐惧
看到离别让人心情沉重。,悲伤
欣赏艺术让人心静。,平静
安静阅读让我心情平和。,平静
解决问题让我开心极了。,喜悦
画画时间让我心情平和。,平静
很期待成绩公布的到来。,期待
遭遇挫折让我感到伤心。,悲伤
恶劣习惯让我很反感。,厌恶
在安静阅读中感到平静。,平静
想到黑暗环境就恐惧。,恐惧
想到听到坏消息，心里很难过。,悲伤
因为被诬陷而愤怒。,愤怒
欺骗手段让我很反感。,厌恶
面对浪费行为很反感。,厌恶
面对被插队很恼火。,愤怒
面对失去控制感到恐惧。,恐惧
看到美景让人心情愉悦。,喜悦
被冤枉令人气愤！,愤怒
希望落空让我感到伤心。,悲伤
听到坏消息让我想哭。,悲伤
照顾植物让我心情平和。,平静
恶意竞争简直让人火大！,愤怒
等待节日来临的到来。,期待
画画时间让人放松。,平静
偶遇故人完全出乎意料。,惊讶
为涨工资感到开心。,喜悦
面对欺骗行为很反感。,厌恶
因为突然出现感到惊讶。,惊讶
为奇妙巧合感到惊奇。,惊讶
污染现象让人不舒服。,厌恶
对不文明行为感到厌恶。,厌恶
讨厌恶劣品质的感觉。,厌恶
重逢时刻令人向往。,期待
整理房间带来宁静。,平静
瑜伽练习让人放松。,平静
想到失败经历，心里很难过。,悲伤
看到离别让人心情沉重。,悲伤
婚礼举行令人向往。,期待
享受湖边散步的宁静。,平静
面对未知结果感到恐惧。,恐惧
想到巨大压力就恐惧。,恐惧
见到老朋友让人心情愉悦。,喜悦
看到看到进步，心情特别好！,喜悦
恶劣习惯令人作呕。,厌恶
面对看到苦难感到难过。,悲伤
买到喜欢的东西真是令人愉快！,喜悦
失去控制让我感到害怕。,恐惧
面对巨大压力感到恐惧。,恐惧
惊人结果完全出乎意料。,惊讶
公开演讲让人心惊胆战。,恐惧
突发状况让我大吃一惊！,惊讶
危险情况让人心惊胆战。,恐惧
为巨大压力感到害怕。,恐惧
自然风景带来宁静。,平静
因为被背叛而愤怒。,愤怒
面对瑜伽练习很平静。,平静
被欺负让我很生气！,愤怒
因为看到离别而悲伤。,悲伤
因为偶然发现感到惊讶。,惊讶
收到礼物让我开心极了。,喜悦
在瑜伽练习中感到平静。,平静
没想到意外收获，太意外了。,惊讶
看到进步让人心情愉悦。,喜悦
想到重要考试就恐惧。,恐惧
很期待成绩公布的到来。,期待
被欺负简直让人火大！,愤怒
意外相遇完全出乎意料。,惊讶
想到遭遇挫折，心里很难过。,悲伤
整理房间让人心静。,平静
遇到不公让人无法忍受！,愤怒
意外相遇让我大吃一惊！,惊讶
很期待比赛开始的到来。,期待
没想到突然消息，太意外了。,惊讶
意外帮助让人惊讶不已！,惊讶
面对散步时光很平静。,平静
为实现梦想感到开心。,喜悦
错过机会带来了伤痛。,悲伤
在喝茶时光中感到平静。,平静
为无理要求感到愤怒。,愤怒
对恶劣习惯感到厌恶。,厌恶
不道德行为令人作呕。,厌恶
盼望着搬迁新居。,期待
没想到突然出现，太意外了。,惊讶
为惊人结果感到惊奇。,惊讶
为独处时间感到平静。,平静
